Step,pos_front,vel_front,Speed,Position,SOC,Throttle,Brake
38633,77268,20.8,20,77238.3,85.9936,0,-3.153e-13
38634,77270,20.8,20,77240.3,85.9933,0,-2.93597e-13
38635,77272,20.8,20,77242.3,85.9929,0,-3.22233e-13
38636,77274,20.8,20,77244.3,85.9926,0,-6.9975e-13
38637,77276,20.8,20,77246.3,85.9922,0,-2.14844e-13
38638,77278,20.8,20,77248.3,85.9919,0,-9.60848e-14
38639,77280,20.8,20,77250.3,85.9915,5.17433e-13,0
38640,77282,20.8,20,77252.3,85.9912,5.25621e-13,0
38641,77284,20.8,20,77254.3,85.9909,1.30881e-12,0
38642,77286,20.8,20,77256.3,85.9905,1.186e-12,0
38643,77288,20.8,20,77258.3,85.9902,6.21725e-13,0
38644,77290,20.8,20,77260.3,85.9898,0,-2.29592e-13
38645,77292,20.8,20,77262.3,85.9895,0,-2.65469e-13
38646,77294,20.8,20,77264.3,85.9892,0,-1.82102e-13
38647,77296,20.8,20,77266.3,85.9888,0,-2.97902e-13
38648,77298,20.8,20,77268.3,85.9885,0,-2.78716e-13
38649,77300,20.8,20,77270.3,85.9881,0,-2.59023e-13
38650,77302,20.8,20,77272.3,85.9878,0,-3.77274e-13
38651,77304,20.8,20,77274.3,85.9874,0,-1.65079e-13
38652,77306,20.8,20,77276.3,85.9871,1.45231e-13,0
38653,77308,20.8,20,77278.3,85.9868,0,-7.14454e-14
38654,77310,20.8,20,77280.3,85.9864,0,-6.06932e-14
38655,77312,20.8,20,77282.3,85.9861,0,-3.92994e-14
38656,77314,20.8,20,77284.3,85.9857,0,-1.75633e-13
38657,77316,20.8,20,77286.3,85.9854,7.54397e-13,0
38658,77318,20.8,20,77288.3,85.985,4.69e-13,0
38659,77320,20.8,20,77290.3,85.9847,7.02979e-13,0
38660,77322,20.8,20,77292.3,85.9844,5.90708e-13,0
38661,77324,20.8,20,77294.3,85.984,1.03549e-12,0
38662,77326,20.8,20,77296.3,85.9837,0,-3.05564e-14
38663,77328,20.8,20,77298.3,85.9833,0,-1.24809e-13
38664,77330,20.8,20,77300.3,85.983,0,-2.51185e-13
38665,77332,20.8,20,77302.3,85.9827,0,-1.22027e-13
38666,77334,20.8,20,77304.3,85.9823,0,-6.37621e-14
38667,77336,20.8,20,77306.3,85.982,0,-9.33691e-14
38668,77338,20.8,20,77308.3,85.9816,0,-2.15153e-13
38669,77340,20.8,20,77310.3,85.9813,0,-1.88085e-13
38670,77342,20.8,20,77312.3,85.9809,0,-5.9777e-13
38671,77344,20.8,20,77314.3,85.9806,0,-3.26935e-13
38672,77346,20.8,20,77316.3,85.9803,0,-3.12562e-13
38673,77348,20.8,20,77318.3,85.9799,0,-3.70695e-13
38674,77350,20.8,20,77320.3,85.9796,0,-2.34538e-13
38675,77352,20.8,20,77322.3,85.9792,0,-1.81285e-13
38676,77354,20.8,20,77324.3,85.9789,0,-4.17501e-13
38677,77356,20.8,20,77326.3,85.9786,0,-3.26295e-13
38678,77358,20.8,20,77328.3,85.9782,0,-2.21136e-13
38679,77360,20.8,20,77330.3,85.9779,5.15213e-13,0
38680,77362,20.8,20,77332.3,85.9775,1.00961e-12,0
38681,77364,20.8,20,77334.3,85.9772,1.77601e-12,0
38682,77366,20.8,20,77336.3,85.9769,2.0782e-12,0
38683,77368,20.8,20,77338.3,85.9765,1.15893e-12,0
38684,77370,20.8,20,77340.3,85.9762,0,-7.07389e-14
38685,77372,20.8,20,77342.3,85.9758,0,-9.35237e-14
38686,77374,20.8,20,77344.3,85.9755,0,-1.37106e-13
38687,77376,20.8,20,77346.3,85.9751,0,-4.09288e-13
38688,77378,20.8,20,77348.3,85.9748,0,-6.55372e-13
38689,77380,20.8,20,77350.3,85.9745,0,-3.94628e-13
38690,77382,20.8,20,77352.3,85.9741,0,-1.76317e-13
38691,77384,20.8,20,77354.3,85.9738,0,-3.38041e-13
38692,77386,20.8,20,77356.3,85.9734,0,-8.58846e-14
38693,77388,20.8,20,77358.3,85.9731,0,-5.09126e-14
38694,77390,20.8,20,77360.3,85.9728,0,-2.58846e-13
38695,77392,20.8,20,77362.3,85.9724,5.40887e-13,0
38696,77394,20.8,20,77364.3,85.9721,6.00422e-13,0
38697,77396,20.8,20,77366.3,85.9717,0,-2.28665e-13
38698,77398,20.8,20,77368.3,85.9714,0,-9.7851e-14
38699,77400,20.8,20,77370.3,85.9711,5.70585e-13,0
38700,77402,20.8,20,77372.3,85.9707,8.77493e-13,0
38701,77404,20.8,20,77374.3,85.9704,0,-3.05718e-13
38702,77406,20.8,20,77376.3,85.97,0,-4.70224e-13
38703,77408,20.8,20,77378.3,85.9697,0,-3.40734e-13
38704,77410,20.8,20,77380.3,85.9693,0,-4.93869e-13
38705,77412,20.8,20,77382.3,85.969,0,-5.20187e-13
38706,77414,20.8,20,77384.3,85.9687,0,-4.37592e-13
38707,77416,20.8,20,77386.3,85.9683,0,-1.27701e-13
38708,77418,20.8,20,77388.3,85.968,6.60583e-14,0
38709,77420,20.8,20,77390.3,85.9676,1.37522e-12,0
38710,77422,20.8,20,77392.3,85.9673,9.00946e-13,0
38711,77424,20.8,20,77394.3,85.967,1.48867e-12,0
38712,77426,20.8,20,77396.3,85.9666,7.50788e-13,0
38713,77428,20.8,20,77398.3,85.9663,1.02737e-12,0
38714,77430,20.8,20,77400.3,85.9659,9.41608e-13,0
38715,77432,20.8,20,77402.3,85.9656,1.70974e-13,0
38716,77434,20.8,20,77404.3,85.9652,1.22263e-13,0
38717,77436,20.8,20,77406.3,85.9649,4.724e-13,0
38718,77438,20.8,20,77408.3,85.9646,1.55806e-12,0
38719,77440,20.8,20,77410.3,85.9642,3.76921e-13,0
38720,77442,20.8,20,77412.3,85.9639,0,-2.69907e-13
38721,77444,20.8,20,77414.3,85.9635,0,-3.78996e-13
38722,77446,20.8,20,77416.3,85.9632,0,-3.23889e-13
38723,77448,20.8,20,77418.3,85.9629,0,-4.18384e-13
38724,77450,20.8,20,77420.3,85.9625,0,-2.07558e-13
38725,77452,20.8,20,77422.3,85.9622,3.03924e-14,0
38726,77454,20.8,20,77424.3,85.9618,0,-1.1781e-13
38727,77456,20.8,20,77426.3,85.9615,0,-3.87474e-14
38728,77458,20.8,20,77428.3,85.9612,0,-2.91698e-13
38729,77460,20.8,20,77430.3,85.9608,0,-7.62209e-13
38730,77462,20.8,20,77432.3,85.9605,0,-6.7394e-13
38731,77464,20.8,20,77434.3,85.9601,0,-4.03371e-13
38732,77466,20.8,20,77436.3,85.9598,0,-2.02061e-13
38733,77468,20.8,20,77438.3,85.9594,0,-4.63269e-13
38734,77470,20.8,20,77440.3,85.9591,0,-2.25706e-13
38735,77472,20.8,20,77442.3,85.9588,0,-2.4094e-13
38736,77474,20.8,20,77444.3,85.9584,0,-6.19517e-14
38737,77476,20.8,20,77446.3,85.9581,9.59649e-14,0
38738,77478,20.8,20,77448.3,85.9577,0,-1.17103e-13
38739,77480,20.8,20,77450.3,85.9574,7.84095e-15,0
38740,77482,20.8,20,77452.3,85.9571,5.13894e-13,0
38741,77484,20.8,20,77454.3,85.9567,2.97887e-13,0
38742,77486,20.8,20,77456.3,85.9564,4.14252e-13,0
38743,77488,20.8,20,77458.3,85.956,9.8109e-13,0
38744,77490,20.8,20,77460.3,85.9557,0,-1.23131e-13
38745,77492,20.8,20,77462.3,85.9554,0,-1.49713e-13
38746,77494,20.8,20,77464.3,85.955,1.34684e-13,0
38747,77496,20.8,20,77466.3,85.9547,0,-1.28209e-13
38748,77498,20.8,20,77468.3,85.9543,0,-1.4373e-13
38749,77500,20.8,20,77470.3,85.954,2.26902e-13,0
38750,77502,20.8,20,77472.3,85.9536,0,-4.64726e-13
38751,77504,20.8,20,77474.3,85.9533,0,-3.54048e-13
38752,77506,20.8,20,77476.3,85.953,0,-2.42066e-13
38753,77508,20.8,20,77478.3,85.9526,0,-9.57757e-14
38754,77510,20.8,20,77480.3,85.9523,1.33275e-12,0
38755,77512,20.8,20,77482.3,85.9519,6.58501e-14,0
38756,77514,20.8,20,77484.3,85.9516,0,-1.24522e-13
38757,77516,20.8,20,77486.3,85.9513,1.05402e-13,0
38758,77518,20.8,20,77488.3,85.9509,9.25857e-13,0
38759,77520,20.8,20,77490.3,85.9506,1.83187e-13,0
38760,77522,20.8,20,77492.3,85.9502,1.64355e-12,0
38761,77524,20.8,20,77494.3,85.9499,4.14391e-13,0
38762,77526,20.8,20,77496.3,85.9496,4.22926e-13,0
38763,77528,20.8,20,77498.3,85.9492,0,-3.4005e-13
38764,77530,20.8,20,77500.3,85.9489,0,-5.44605e-13
38765,77532,20.8,20,77502.3,85.9485,0,-5.10649e-13
38766,77534,20.8,20,77504.3,85.9482,0,-1.43354e-13
38767,77536,20.8,20,77506.3,85.9478,0,-1.56049e-13
38768,77538,20.8,20,77508.3,85.9475,0,-3.96526e-13
38769,77540,20.8,20,77510.3,85.9472,0,-4.34413e-13
38770,77542,20.8,20,77512.3,85.9468,0,-3.33736e-13
38771,77544,20.8,20,77514.3,85.9465,0,-3.38482e-13
38772,77546,20.8,20,77516.3,85.9461,0,-8.49131e-14
38773,77548,20.8,20,77518.3,85.9458,0,-3.68332e-13
38774,77550,20.8,20,77520.3,85.9455,0,-2.75493e-13
38775,77552,20.8,20,77522.3,85.9451,1.55917e-13,0
38776,77554,20.8,20,77524.3,85.9448,7.75005e-13,0
38777,77556,20.8,20,77526.3,85.9444,3.12042e-13,0
38778,77558,20.8,20,77528.3,85.9441,9.21416e-13,0
38779,77560,20.8,20,77530.3,85.9438,4.58383e-13,0
38780,77562,20.8,20,77532.3,85.9434,6.33243e-13,0
38781,77564,20.8,20,77534.3,85.9431,1.20771e-12,0
38782,77566,20.8,20,77536.3,85.9427,0,-1.65366e-14
38783,77568,20.8,20,77538.3,85.9424,0,-2.55313e-13
38784,77570,20.8,20,77540.3,85.942,0,-4.42184e-13
38785,77572,20.8,20,77542.3,85.9417,0,-4.05071e-13
38786,77574,20.8,20,77544.3,85.9414,0,-1.87224e-13
38787,77576,20.8,20,77546.3,85.941,1.86656e-13,0
38788,77578,20.8,20,77548.3,85.9407,0,-2.21335e-13
38789,77580,20.8,20,77550.3,85.9403,1.15394e-13,0
38790,77582,20.8,20,77552.3,85.94,0,-3.85046e-14
38791,77584,20.8,20,77554.3,85.9397,4.86278e-13,0
38792,77586,20.8,20,77556.3,85.9393,0,-1.60266e-13
38793,77588,20.8,20,77558.3,85.939,0,-2.00118e-13
38794,77590,20.8,20,77560.3,85.9386,0,-4.73513e-13
38795,77592,20.8,20,77562.3,85.9383,0,-2.13321e-13
38796,77594,20.8,20,77564.3,85.9379,0,-9.63276e-14
38797,77596,20.8,20,77566.3,85.9376,0,-2.86024e-13
38798,77598,20.8,20,77568.3,85.9373,0,-2.61186e-14
38799,77600,20.8,20,77570.3,85.9369,0,-1.02223e-14
38800,77602,20.8,20,77572.3,85.9366,8.50708e-13,0
38801,77604,20.8,20,77574.3,85.9362,8.38218e-13,0
38802,77606,20.8,20,77576.3,85.9359,1.35641e-12,0
38803,77608,20.8,20,77578.3,85.9356,0,-2.08794e-13
38804,77610,20.8,20,77580.3,85.9352,0,-3.60185e-13
38805,77612,20.8,20,77582.3,85.9349,0,-3.99087e-13
38806,77614,20.8,20,77584.3,85.9345,0,-4.35781e-13
38807,77616,20.8,20,77586.3,85.9342,0,-4.28849e-13
38808,77618,20.8,20,77588.3,85.9338,0,-5.09744e-13
38809,77620,20.8,20,77590.3,85.9335,0,-4.08934e-13
38810,77622,20.8,20,77592.3,85.9332,0,-3.17199e-13
38811,77624,20.8,20,77594.3,85.9328,0,-3.36915e-14
38812,77626,20.8,20,77596.3,85.9325,9.32587e-13,0
38813,77628,20.8,20,77598.3,85.9321,3.78864e-14,0
38814,77630,20.8,20,77600.3,85.9318,0,-8.69885e-15
38815,77632,20.8,20,77602.3,85.9315,0,-1.53378e-13
38816,77634,20.8,20,77604.3,85.9311,1.65146e-13,0
38817,77636,20.8,20,77606.3,85.9308,0,-9.25081e-15
38818,77638,20.8,20,77608.3,85.9304,2.01575e-13,0
38819,77640,20.8,20,77610.3,85.9301,0,-4.96541e-14
38820,77642,20.8,20,77612.3,85.9297,0,-4.1728e-15
38821,77644,20.8,20,77614.3,85.9294,2.47302e-13,0
38822,77646,20.8,20,77616.3,85.9291,2.55559e-13,0
38823,77648,20.8,20,77618.3,85.9287,0,-7.19311e-14
38824,77650,20.8,20,77620.3,85.9284,2.77556e-14,0
38825,77652,20.8,20,77622.3,85.928,0,-1.60443e-13
38826,77654,20.8,20,77624.3,85.9277,0,-4.04276e-13
38827,77656,20.8,20,77626.3,85.9273,0,-3.44488e-13
38828,77658,20.8,20,77628.3,85.927,0,-3.13004e-13
38829,77660,20.8,20,77630.3,85.9267,0,-2.69885e-13
38830,77662,20.8,20,77632.3,85.9263,0,-2.556e-13
38831,77664,20.8,20,77634.3,85.926,0,-1.82168e-13
38832,77666,20.8,20,77636.3,85.9256,1.17961e-13,0
38833,77668,20.8,20,77638.3,85.9253,0,-9.59302e-14
38834,77670,20.8,20,77640.3,85.925,6.85285e-13,0
38835,77672,20.8,20,77642.3,85.9246,1.9533e-13,0
38836,77674,20.8,20,77644.3,85.9243,0,-1.32183e-13
38837,77676,20.8,20,77646.3,85.9239,0,-2.36547e-13
38838,77678,20.8,20,77648.3,85.9236,0,-4.687e-13
38839,77680,20.8,20,77650.3,85.9232,0,-2.02436e-13
38840,77682,20.8,20,77652.3,85.9229,0,-1.43178e-13
38841,77684,20.8,20,77654.3,85.9226,3.20854e-13,0
38842,77686,20.8,20,77656.3,85.9222,4.35693e-13,0
38843,77688,20.8,20,77658.3,85.9219,2.93446e-13,0
38844,77690,20.8,20,77660.3,85.9215,5.41581e-13,0
38845,77692,20.8,20,77662.3,85.9212,0,-1.86694e-13
38846,77694,20.8,20,77664.3,85.9208,7.09294e-13,0
38847,77696,20.8,20,77666.3,85.9205,3.01009e-13,0
38848,77698,20.8,20,77668.3,85.9202,2.27388e-13,0
38849,77700,20.8,20,77670.3,85.9198,1.94983e-13,0
38850,77702,20.8,20,77672.3,85.9195,0,-1.99809e-13
38851,77704,20.8,20,77674.3,85.9191,0,-2.762e-14
38852,77706,20.8,20,77676.3,85.9188,8.77076e-14,0
38853,77708,20.8,20,77678.3,85.9185,7.03951e-13,0
38854,77710,20.8,20,77680.3,85.9181,1.03459e-13,0
38855,77712,20.8,20,77682.3,85.9178,1.28245e-12,0
38856,77714,20.8,20,77684.3,85.9174,6.44207e-13,0
38857,77716,20.8,20,77686.3,85.9171,0,-8.7121e-14
38858,77718,20.8,20,77688.3,85.9167,0,-1.78636e-13
38859,77720,20.8,20,77690.3,85.9164,0,-3.51023e-13
38860,77722,20.8,20,77692.3,85.9161,0,-4.3927e-13
38861,77724,20.8,20,77694.3,85.9157,0,-2.84104e-13
38862,77726,20.8,20,77696.3,85.9154,0,-4.00655e-13
38863,77728,20.8,20,77698.3,85.915,0,-4.16132e-13
38864,77730,20.8,20,77700.3,85.9147,0,-5.89005e-13
38865,77732,20.8,20,77702.3,85.9144,0,-2.96467e-13
38866,77734,20.8,20,77704.3,85.914,0,-3.71953e-13
38867,77736,20.8,20,77706.3,85.9137,0,-3.35171e-13
38868,77738,20.8,20,77708.3,85.9133,0,-5.27186e-13
38869,77740,20.8,20,77710.3,85.913,0,-1.99676e-13
38870,77742,20.8,20,77712.3,85.9126,0,-2.61716e-13
38871,77744,20.8,20,77714.3,85.9123,0,-1.69981e-13
38872,77746,20.8,20,77716.3,85.912,0,-1.65764e-13
38873,77748,20.8,20,77718.3,85.9116,0,-1.21983e-13
38874,77750,20.8,20,77720.3,85.9113,0,-2.50589e-14
38875,77752,20.8,20,77722.3,85.9109,1.49186e-13,0
38876,77754,20.8,20,77724.3,85.9106,0,-1.60951e-14
38877,77756,20.8,20,77726.3,85.9103,0,-2.54607e-13
38878,77758,20.8,20,77728.3,85.9099,0,-1.69937e-13
38879,77760,20.8,20,77730.3,85.9096,0,-1.87886e-14
38880,77762,20.8,20,77732.3,85.9092,1.0679e-13,0
38881,77764,20.8,20,77734.3,85.9089,2.90046e-14,0
38882,77766,20.8,20,77736.3,85.9086,7.33302e-13,0
38883,77768,20.8,20,77738.3,85.9082,8.0734e-13,0
38884,77770,20.8,20,77740.3,85.9079,2.96291e-13,0
38885,77772,20.8,20,77742.3,85.9075,1.46133e-13,0
38886,77774,20.8,20,77744.3,85.9072,9.82894e-13,0
38887,77776,20.8,20,77746.3,85.9068,1.48076e-12,0
38888,77778,20.8,20,77748.3,85.9065,9.16905e-13,0
38889,77780,20.8,20,77750.3,85.9062,6.84244e-13,0
38890,77782,20.8,20,77752.3,85.9058,0,-1.99433e-13
38891,77784,20.8,20,77754.3,85.9055,7.45723e-13,0
38892,77786,20.8,20,77756.3,85.9051,0,-3.25876e-14
38893,77788,20.8,20,77758.3,85.9048,0,-3.53805e-13
38894,77790,20.8,20,77760.3,85.9045,0,-3.2528e-13
38895,77792,20.8,20,77762.3,85.9041,0,-4.59869e-13
38896,77794,20.8,20,77764.3,85.9038,0,-2.08728e-13
38897,77796,20.8,20,77766.3,85.9034,0,-1.64196e-13
38898,77798,20.8,20,77768.3,85.9031,0,-3.40182e-13
38899,77800,20.8,20,77770.3,85.9028,0,-2.39616e-13
38900,77802,20.8,20,77772.3,85.9024,0,-1.61083e-13
38901,77804,20.8,20,77774.3,85.9021,1.1588e-14,0
38902,77806,20.8,20,77776.3,85.9017,0,-4.2419e-13
38903,77808,20.8,20,77778.3,85.9014,0,-3.54092e-13
38904,77810,20.8,20,77780.3,85.9011,0,-4.76428e-13
38905,77812,20.8,20,77782.3,85.9007,0,-1.57661e-13
38906,77814,20.8,20,77784.3,85.9004,6.29011e-13,0
38907,77816,20.8,20,77786.3,85.9,1.43045e-12,0
38908,77818,20.8,20,77788.3,85.8997,5.54695e-13,0
38909,77820,20.8,20,77790.3,85.8994,0,-3.97409e-15
38910,77822,20.8,20,77792.3,85.899,0,-9.79173e-14
38911,77824,20.8,20,77794.3,85.8987,0,-4.05335e-13
38912,77826,20.8,20,77796.3,85.8983,0,-3.9922e-13
38913,77828,20.8,20,77798.3,85.898,0,-2.55115e-13
38914,77830,20.8,20,77800.3,85.8977,1.72293e-13,0
38915,77832,20.8,20,77802.3,85.8973,0,-8.0652e-14
38916,77834,20.8,20,77804.3,85.897,0,-1.70224e-13
38917,77836,20.8,20,77806.3,85.8966,4.77396e-14,0
38918,77838,20.8,20,77808.3,85.8963,5.60038e-13,0
38919,77840,20.8,20,77810.3,85.896,1.17635e-12,0
38920,77842,20.8,20,77812.3,85.8956,6.86187e-13,0
38921,77844,20.8,20,77814.3,85.8953,1.46078e-12,0
38922,77846,20.8,20,77816.3,85.8949,0,-7.1335e-14
38923,77848,20.8,20,77818.3,85.8946,0,-1.25162e-13
38924,77850,20.8,20,77820.3,85.8943,0,-4.21055e-13
38925,77852,20.8,20,77822.3,85.8939,0,-3.4568e-13
38926,77854,20.8,20,77824.3,85.8936,0,-4.35848e-13
38927,77856,20.8,20,77826.3,85.8932,0,-5.47321e-13
38928,77858,20.8,20,77828.3,85.8929,0,-5.18884e-13
38929,77860,20.8,20,77830.3,85.8926,0,-3.1987e-13
38930,77862,20.8,20,77832.3,85.8922,0,-2.06609e-13
38931,77864,20.8,20,77834.3,85.8919,7.89993e-13,0
38932,77866,20.8,20,77836.3,85.8915,5.27703e-13,0
38933,77868,20.8,20,77838.3,85.8912,2.88936e-13,0
38934,77870,20.8,20,77840.3,85.8909,2.34535e-14,0
38935,77872,20.8,20,77842.3,85.8905,1.24921e-12,0
38936,77874,20.8,20,77844.3,85.8902,6.66064e-13,0
38937,77876,20.8,20,77846.3,85.8899,0,-6.96129e-14
38938,77878,20.8,20,77848.3,85.8895,0,-1.83294e-13
38939,77880,20.8,20,77850.3,85.8892,0,-8.44936e-14
38940,77882,20.8,20,77852.3,85.8888,0,-1.46909e-13
38941,77884,20.8,20,77854.3,85.8885,0,-1.98241e-13
38942,77886,20.8,20,77856.3,85.8882,0,-2.68362e-13
38943,77888,20.8,20,77858.3,85.8878,0,-3.87033e-13
38944,77890,20.8,20,77860.3,85.8875,0,-3.99683e-13
38945,77892,20.8,20,77862.3,85.8871,0,-4.88725e-13
38946,77894,20.8,20,77864.3,85.8868,0,-6.43582e-13
38947,77896,20.8,20,77866.3,85.8865,0,-4.7497e-13
38948,77898,20.8,20,77868.3,85.8861,0,-1.08912e-13
38949,77900,20.8,20,77870.3,85.8858,3.36328e-13,0
38950,77902,20.8,20,77872.3,85.8854,6.55032e-14,0
38951,77904,20.8,20,77874.3,85.8851,0,-3.87695e-14
38952,77906,20.8,20,77876.3,85.8848,0,-1.02598e-13
38953,77908,20.8,20,77878.3,85.8844,8.76382e-14,0
38954,77910,20.8,20,77880.3,85.8841,2.33494e-13,0
38955,77912,20.8,20,77882.3,85.8837,1.18149e-12,0
38956,77914,20.8,20,77884.3,85.8834,1.58672e-12,0
38957,77916,20.8,20,77886.3,85.8831,3.55549e-13,0
38958,77918,20.8,20,77888.3,85.8827,0,-3.34597e-13
38959,77920,20.8,20,77890.3,85.8824,0,-6.07153e-15
38960,77922,20.8,20,77892.3,85.882,0,-4.04695e-14
38961,77924,20.8,20,77894.3,85.8817,0,-1.1123e-13
38962,77926,20.8,20,77896.3,85.8814,0,-1.34015e-14
38963,77928,20.8,20,77898.3,85.881,3.18495e-14,0
38964,77930,20.8,20,77900.3,85.8807,0,-8.96379e-14
38965,77932,20.8,20,77902.3,85.8803,3.45071e-13,0
38966,77934,20.8,20,77904.3,85.88,0,-1.69539e-13
38967,77936,20.8,20,77906.3,85.8797,0,-3.71688e-13
38968,77938,20.8,20,77908.3,85.8793,0,-2.18244e-13
38969,77940,20.8,20,77910.3,85.879,0,-2.07094e-14
38970,77942,20.8,20,77912.3,85.8786,5.17225e-13,0
38971,77944,20.8,20,77914.3,85.8783,0,-8.96158e-14
38972,77946,20.8,20,77916.3,85.878,0,-1.66669e-13
38973,77948,20.8,20,77918.3,85.8776,0,-2.77193e-13
38974,77950,20.8,20,77920.3,85.8773,0,-2.23741e-13
38975,77952,20.8,20,77922.3,85.8769,0,-1.85899e-13
38976,77954,20.8,20,77924.3,85.8766,0,-2.99823e-13
38977,77956,20.8,20,77926.3,85.8762,0,-6.4473e-13
38978,77958,20.8,20,77928.3,85.8759,0,-7.71173e-13
38979,77960,20.8,20,77930.3,85.8756,0,-4.70687e-13
38980,77962,20.8,20,77932.3,85.8752,0,-4.60487e-13
38981,77964,20.8,20,77934.3,85.8749,0,-3.53253e-15
38982,77966,20.8,20,77936.3,85.8745,0,-1.13703e-13
38983,77968,20.8,20,77938.3,85.8742,7.76254e-13,0
38984,77970,20.8,20,77940.3,85.8739,4.15848e-13,0
38985,77972,20.8,20,77942.3,85.8735,3.80668e-13,0
38986,77974,20.8,20,77944.3,85.8732,0,-5.14204e-14
38987,77976,20.8,20,77946.3,85.8728,0,-2.32043e-14
38988,77978,20.8,20,77948.3,85.8725,1.5668e-13,0
38989,77980,20.8,20,77950.3,85.8722,9.18016e-14,0
38990,77982,20.8,20,77952.3,85.8718,1.95469e-13,0
38991,77984,20.8,20,77954.3,85.8715,9.30506e-14,0
38992,77986,20.8,20,77956.3,85.8711,2.70062e-13,0
38993,77988,20.8,20,77958.3,85.8708,1.15095e-12,0
38994,77990,20.8,20,77960.3,85.8705,9.8109e-13,0
38995,77992,20.8,20,77962.3,85.8701,8.03316e-13,0
38996,77994,20.8,20,77964.3,85.8698,3.69635e-13,0
38997,77996,20.8,20,77966.3,85.8694,6.22835e-13,0
38998,77998,20.8,20,77968.3,85.8691,3.24879e-13,0
38999,78000,20.8,20,77970.3,85.8687,2.29677e-14,0
39000,78002,20.8,20,77972.3,85.8684,0,-3.95246e-13
39001,78004,20.8,20,77974.3,85.8681,0,-6.96791e-13
39002,78006,20.8,20,77976.3,85.8677,0,-3.65705e-13
39003,78008,20.8,20,77978.3,85.8674,0,-3.36804e-13
39004,78010,20.8,20,77980.3,85.867,0,-1.97601e-13
39005,78012,20.8,20,77982.3,85.8667,2.24334e-13,0
39006,78014,20.8,20,77984.3,85.8664,6.21933e-13,0
39007,78016,20.8,20,77986.3,85.866,0,-3.02274e-13
39008,78018,20.8,20,77988.3,85.8657,0,-2.75515e-13
39009,78020,20.8,20,77990.3,85.8653,0,-2.72468e-13
39010,78022,20.8,20,77992.3,85.865,1.60566e-13,0
39011,78024,20.8,20,77994.3,85.8647,0,-2.47321e-13
39012,78026,20.8,20,77996.3,85.8643,0,-4.23683e-14
39013,78028,20.8,20,77998.3,85.864,0,-1.86407e-13
39014,78030,20.8,20,78000.3,85.8636,3.47639e-13,0
39015,78032,20.8,20,78002.3,85.8633,6.99024e-13,0
39016,78034,20.8,20,78004.3,85.8629,0,-6.80674e-14
39017,78036,20.8,20,78006.3,85.8626,0,-1.17721e-13
39018,78038,20.8,20,78008.3,85.8623,0,-1.58964e-14
39019,78040,20.8,20,78010.3,85.8619,1.43913e-13,0
39020,78042,20.8,20,78012.3,85.8616,0,-2.67677e-13
39021,78044,20.8,20,78014.3,85.8612,0,-7.61701e-14
39022,78046,20.8,20,78016.3,85.8609,5.35544e-13,0
39023,78048,20.8,20,78018.3,85.8606,0,-1.62651e-13
39024,78050,20.8,20,78020.3,85.8602,0,-4.36819e-13
39025,78052,20.8,20,78022.3,85.8599,0,-2.67368e-13
39026,78054,20.8,20,78024.3,85.8595,0,-1.44193e-13
39027,78056,20.8,20,78026.3,85.8592,3.45349e-13,0
39028,78058,20.8,20,78028.3,85.8589,0,-9.83588e-14
39029,78060,20.8,20,78030.3,85.8585,0,-3.98072e-14
39030,78062,20.8,20,78032.3,85.8582,0,-7.00765e-14
39031,78064,20.8,20,78034.3,85.8578,0,-5.42905e-14
39032,78066,20.8,20,78036.3,85.8575,0,-8.78937e-14
39033,78068,20.8,20,78038.3,85.8571,2.2024e-13,0
39034,78070,20.8,20,78040.3,85.8568,1.82632e-13,0
39035,78072,20.8,20,78042.3,85.8565,3.69982e-13,0
39036,78074,20.8,20,78044.3,85.8561,0,-1.64925e-14
39037,78076,20.8,20,78046.3,85.8558,0,-6.75817e-14
39038,78078,20.8,20,78048.3,85.8554,5.34642e-13,0
39039,78080,20.8,20,78050.3,85.8551,2.48898e-13,0
39040,78082,20.8,20,78052.3,85.8548,0,-2.90617e-13
39041,78084,20.8,20,78054.3,85.8544,0,-1.66029e-13
39042,78086,20.8,20,78056.3,85.8541,1.31631e-13,0
39043,78088,20.8,20,78058.3,85.8537,4.9509e-13,0
39044,78090,20.8,20,78060.3,85.8534,0,-9.14262e-14
39045,78092,20.8,20,78062.3,85.853,0,-4.48896e-13
39046,78094,20.8,20,78064.3,85.8527,0,-1.12224e-13
39047,78096,20.8,20,78066.3,85.8524,0,-1.0878e-13
39048,78098,20.8,20,78068.3,85.852,2.12261e-13,0
39049,78100,20.8,20,78070.3,85.8517,0,-2.65602e-14
39050,78102,20.8,20,78072.3,85.8513,0,-1.1229e-13
39051,78104,20.8,20,78074.3,85.851,0,-1.17766e-13
39052,78106,20.8,20,78076.3,85.8507,0,-3.30512e-13
39053,78108,20.8,20,78078.3,85.8503,0,-3.82484e-13
39054,78110,20.8,20,78080.3,85.85,0,-5.28378e-13
39055,78112,20.8,20,78082.3,85.8496,0,-4.75125e-13
39056,78114,20.8,20,78084.3,85.8493,0,-1.93759e-13
39057,78116,20.8,20,78086.3,85.849,0,-2.54761e-13
39058,78118,20.8,20,78088.3,85.8486,0,-4.35406e-13
39059,78120,20.8,20,78090.3,85.8483,0,-1.83382e-13
39060,78122,20.8,20,78092.3,85.8479,0,-9.48484e-14
39061,78124,20.8,20,78094.3,85.8476,0,-2.71188e-13
