Step,TargetSpeed,pos_follow,Speed,Position,SOC
17780,75,36274.2,20.9087,36286.2,60.5502
17781,75,36276.3,20.9087,36288.3,60.5481
17782,75,36278.3,20.9087,36290.3,60.546
17783,75,36280.4,20.9087,36292.4,60.5439
17784,75,36282.5,20.9087,36294.5,60.5418
17785,75,36284.6,20.9087,36296.6,60.5397
17786,75,36286.7,20.9087,36298.7,60.5375
17787,75,36288.8,20.9087,36300.8,60.5354
17788,75,36290.9,20.9087,36302.9,60.5333
17789,75,36293,20.9087,36305,60.5312
17790,75,36295.1,20.9087,36307.1,60.5291
17791,75,36297.2,20.9087,36309.2,60.527
17792,75,36299.3,20.9087,36311.3,60.5249
17793,75,36301.3,20.9087,36313.3,60.5228
17794,75,36303.4,20.9087,36315.4,60.5206
17795,75,36305.5,20.9087,36317.5,60.5185
17796,75,36307.6,20.9087,36319.6,60.5164
17797,75,36309.7,20.9087,36321.7,60.5143
17798,75,36311.8,20.9087,36323.8,60.5122
17799,75,36313.9,20.9087,36325.9,60.5101
17800,75,36316,20.9087,36328,60.508
17801,75,36318.1,20.9087,36330.1,60.5058
17802,75,36320.2,20.9087,36332.2,60.5037
17803,75,36322.3,20.9087,36334.3,60.5016
17804,75,36324.3,20.9087,36336.3,60.4995
17805,75,36326.4,20.9087,36338.4,60.4974
17806,75,36328.5,20.9087,36340.5,60.4953
17807,75,36330.6,20.9087,36342.6,60.4931
17808,75,36332.7,20.9087,36344.7,60.491
17809,75,36334.8,20.9087,36346.8,60.4889
17810,75,36336.9,20.9087,36348.9,60.4868
17811,75,36339,20.9087,36351,60.4847
17812,75,36341.1,20.9087,36353.1,60.4825
17813,75,36343.2,20.9087,36355.2,60.4804
17814,75,36345.3,20.9087,36357.3,60.4783
17815,75,36347.3,20.9087,36359.3,60.4762
17816,75,36349.4,20.9087,36361.4,60.4741
17817,75,36351.5,20.9087,36363.5,60.4719
17818,75,36353.6,20.9087,36365.6,60.4698
17819,75,36355.7,20.9087,36367.7,60.4677
17820,75,36357.8,20.9087,36369.8,60.4656
17821,75,36359.9,20.9087,36371.9,60.4634
17822,75,36362,20.9087,36374,60.4613
17823,75,36364.1,20.9087,36376.1,60.4592
17824,75,36366.2,20.9087,36378.2,60.4571
17825,75,36368.3,20.9086,36380.3,60.455
17826,75,36370.3,20.9086,36382.3,60.4528
17827,75,36372.4,20.9086,36384.4,60.4507
17828,75,36374.5,20.9086,36386.5,60.4486
17829,75,36376.6,20.9086,36388.6,60.4465
17830,75,36378.7,20.9086,36390.7,60.4444
17831,75,36380.8,20.9086,36392.8,60.4423
17832,75,36382.9,20.9086,36394.9,60.4401
17833,75,36385,20.9086,36397,60.438
17834,75,36387.1,20.9086,36399.1,60.4359
17835,75,36389.2,20.9086,36401.2,60.4338
17836,75,36391.2,20.9086,36403.2,60.4317
17837,75,36393.3,20.9086,36405.3,60.4295
17838,75,36395.4,20.9086,36407.4,60.4274
17839,75,36397.5,20.9086,36409.5,60.4253
17840,75,36399.6,20.9086,36411.6,60.4232
17841,75,36401.7,20.9086,36413.7,60.4211
17842,75,36403.8,20.9086,36415.8,60.419
17843,75,36405.9,20.9086,36417.9,60.4168
17844,75,36408,20.9086,36420,60.4147
17845,75,36410.1,20.9086,36422.1,60.4126
17846,75,36412.2,20.9086,36424.2,60.4105
17847,75,36414.2,20.9086,36426.2,60.4084
17848,75,36416.3,20.9086,36428.3,60.4062
17849,75,36418.4,20.9086,36430.4,60.4041
17850,75,36420.5,20.9086,36432.5,60.402
17851,75,36422.6,20.9086,36434.6,60.3999
17852,75,36424.7,20.9086,36436.7,60.3978
17853,75,36426.8,20.9086,36438.8,60.3956
17854,75,36428.9,20.9086,36440.9,60.3935
17855,75,36431,20.9086,36443,60.3914
17856,75,36433.1,20.9086,36445.1,60.3893
17857,75,36435.2,20.9086,36447.2,60.3871
17858,75,36437.2,20.9086,36449.2,60.385
17859,75,36439.3,20.9086,36451.3,60.3829
17860,75,36441.4,20.9086,36453.4,60.3808
17861,75,36443.5,20.9086,36455.5,60.3786
17862,75,36445.6,20.9086,36457.6,60.3765
17863,75,36447.7,20.9086,36459.7,60.3744
17864,75,36449.8,20.9086,36461.8,60.3723
17865,75,36451.9,20.9086,36463.9,60.3701
17866,75,36454,20.9086,36466,60.368
17867,75,36456.1,20.9086,36468.1,60.3659
17868,75,36458.2,20.9086,36470.2,60.3638
17869,75,36460.2,20.9086,36472.2,60.3616
17870,75,36462.3,20.9086,36474.3,60.3595
17871,75,36464.4,20.9086,36476.4,60.3574
17872,75,36466.5,20.9086,36478.5,60.3552
17873,75,36468.6,20.9086,36480.6,60.3531
17874,75,36470.7,20.9086,36482.7,60.351
17875,75,36472.8,20.9086,36484.8,60.3488
17876,75,36474.9,20.9086,36486.9,60.3467
17877,75,36477,20.9086,36489,60.3446
17878,75,36479.1,20.9086,36491.1,60.3424
17879,75,36481.2,20.9086,36493.2,60.3403
17880,75,36483.2,20.9086,36495.2,60.3382
17881,75,36485.3,20.9086,36497.3,60.336
17882,75,36487.4,20.9086,36499.4,60.3339
17883,75,36489.5,20.9086,36501.5,60.3318
17884,75,36491.6,20.9086,36503.6,60.3296
17885,75,36493.7,20.9086,36505.7,60.3275
17886,75,36495.8,20.9086,36507.8,60.3254
17887,75,36497.9,20.9086,36509.9,60.3233
17888,75,36500,20.9086,36512,60.3211
17889,75,36502.1,20.9086,36514.1,60.319
17890,75,36504.2,20.9086,36516.2,60.3169
17891,75,36506.2,20.9086,36518.2,60.3147
17892,75,36508.3,20.9086,36520.3,60.3126
17893,75,36510.4,20.9086,36522.4,60.3105
17894,75,36512.5,20.9086,36524.5,60.3083
17895,75,36514.6,20.9086,36526.6,60.3062
17896,75,36516.7,20.9086,36528.7,60.3041
17897,75,36518.8,20.9086,36530.8,60.3019
17898,75,36520.9,20.9086,36532.9,60.2998
17899,75,36523,20.9086,36535,60.2977
17900,75,36525.1,20.9086,36537.1,60.2956
17901,75,36527.2,20.9086,36539.2,60.2934
17902,75,36529.2,20.9086,36541.2,60.2913
17903,75,36531.3,20.9086,36543.3,60.2892
17904,75,36533.4,20.9086,36545.4,60.2871
17905,75,36535.5,20.9086,36547.5,60.2849
17906,75,36537.6,20.9086,36549.6,60.2828
17907,75,36539.7,20.9086,36551.7,60.2807
17908,75,36541.8,20.9086,36553.8,60.2785
17909,75,36543.9,20.9086,36555.9,60.2764
17910,75,36546,20.9086,36558,60.2743
17911,75,36548.1,20.9086,36560.1,60.2722
17912,75,36550.2,20.9086,36562.2,60.27
17913,75,36552.2,20.9086,36564.2,60.2679
17914,75,36554.3,20.9086,36566.3,60.2658
17915,75,36556.4,20.9086,36568.4,60.2637
17916,75,36558.5,20.9086,36570.5,60.2615
17917,75,36560.6,20.9086,36572.6,60.2594
17918,75,36562.7,20.9086,36574.7,60.2573
17919,75,36564.8,20.9086,36576.8,60.2552
17920,75,36566.9,20.9086,36578.9,60.253
17921,75,36569,20.9086,36581,60.2509
17922,75,36571.1,20.9086,36583.1,60.2488
17923,75,36573.2,20.9086,36585.2,60.2467
17924,75,36575.2,20.9086,36587.2,60.2445
17925,75,36577.3,20.9086,36589.3,60.2424
17926,75,36579.4,20.9086,36591.4,60.2403
17927,75,36581.5,20.9086,36593.5,60.2382
17928,75,36583.6,20.9086,36595.6,60.236
17929,75,36585.7,20.9086,36597.7,60.2339
17930,75,36587.8,20.9086,36599.8,60.2318
17931,75,36589.9,20.9086,36601.9,60.2296
17932,75,36592,20.9086,36604,60.2275
17933,75,36594.1,20.9086,36606.1,60.2254
17934,75,36596.2,20.9086,36608.2,60.2233
17935,75,36598.2,20.9086,36610.2,60.2211
17936,75,36600.3,20.9086,36612.3,60.219
17937,75,36602.4,20.9086,36614.4,60.2169
17938,75,36604.5,20.9086,36616.5,60.2147
17939,75,36606.6,20.9086,36618.6,60.2126
17940,75,36608.7,20.9086,36620.7,60.2105
17941,75,36610.8,20.9086,36622.8,60.2083
17942,75,36612.9,20.9086,36624.9,60.2062
17943,75,36615,20.9086,36627,60.2041
17944,75,36617.1,20.9086,36629.1,60.2019
17945,75,36619.2,20.9086,36631.2,60.1998
17946,75,36621.2,20.9086,36633.2,60.1977
17947,75,36623.3,20.9086,36635.3,60.1955
17948,75,36625.4,20.9086,36637.4,60.1934
17949,75,36627.5,20.9086,36639.5,60.1913
17950,75,36629.6,20.9086,36641.6,60.1891
17951,75,36631.7,20.9086,36643.7,60.187
17952,75,36633.8,20.9086,36645.8,60.1848
17953,75,36635.9,20.9086,36647.9,60.1827
17954,75,36638,20.9086,36650,60.1806
17955,75,36640.1,20.9086,36652.1,60.1784
17956,75,36642.2,20.9086,36654.2,60.1763
17957,75,36644.2,20.9086,36656.2,60.1741
17958,75,36646.3,20.9085,36658.3,60.172
17959,75,36648.4,20.9085,36660.4,60.1699
17960,75,36650.5,20.9085,36662.5,60.1677
17961,75,36652.6,20.9085,36664.6,60.1656
17962,75,36654.7,20.9085,36666.7,60.1634
17963,75,36656.8,20.9085,36668.8,60.1613
17964,75,36658.9,20.9085,36670.9,60.1592
17965,75,36661,20.9085,36673,60.157
17966,75,36663.1,20.9085,36675.1,60.1549
17967,75,36665.2,20.9085,36677.2,60.1527
17968,75,36667.2,20.9085,36679.2,60.1506
17969,75,36669.3,20.9085,36681.3,60.1484
17970,75,36671.4,20.9085,36683.4,60.1463
17971,75,36673.5,20.9085,36685.5,60.1441
17972,75,36675.6,20.9085,36687.6,60.142
17973,75,36677.7,20.9085,36689.7,60.1399
17974,75,36679.8,20.9085,36691.8,60.1377
17975,75,36681.9,20.9085,36693.9,60.1356
17976,75,36684,20.9085,36696,60.1334
17977,75,36686.1,20.9085,36698.1,60.1313
17978,75,36688.2,20.9085,36700.2,60.1291
17979,75,36690.2,20.9085,36702.2,60.127
17980,75,36692.3,20.9085,36704.3,60.1248
17981,75,36694.4,20.9085,36706.4,60.1227
17982,75,36696.5,20.9085,36708.5,60.1206
17983,75,36698.6,20.9085,36710.6,60.1184
17984,75,36700.7,20.9085,36712.7,60.1163
17985,75,36702.8,20.9085,36714.8,60.1141
17986,75,36704.9,20.9085,36716.9,60.112
17987,75,36707,20.9085,36719,60.1098
17988,75,36709.1,20.9085,36721.1,60.1077
17989,75,36711.2,20.9085,36723.2,60.1055
17990,75,36713.2,20.9085,36725.2,60.1034
17991,75,36715.3,20.9085,36727.3,60.1012
17992,75,36717.4,20.9085,36729.4,60.0991
17993,75,36719.5,20.9085,36731.5,60.0969
17994,75,36721.6,20.9085,36733.6,60.0948
17995,75,36723.7,20.9085,36735.7,60.0926
17996,75,36725.8,20.9085,36737.8,60.0905
17997,75,36727.9,20.9085,36739.9,60.0883
17998,75,36730,20.9085,36742,60.0862
17999,75,36732.1,20.9085,36744.1,60.084
18000,75,36734.2,20.9085,36746.2,60.0818
18001,75,36736.2,20.9085,36748.2,60.0797
18002,75,36738.3,20.9085,36750.3,60.0775
18003,75,36740.4,20.9085,36752.4,60.0754
18004,75,36742.5,20.9085,36754.5,60.0732
18005,75,36744.6,20.9085,36756.6,60.0711
18006,75,36746.7,20.9085,36758.7,60.0689
18007,75,36748.8,20.9085,36760.8,60.0668
18008,75,36750.9,20.9085,36762.9,60.0646
18009,75,36753,20.9085,36765,60.0624
18010,75,36755.1,20.9085,36767.1,60.0603
18011,75,36757.1,20.9085,36769.1,60.0581
18012,75,36759.2,20.9085,36771.2,60.056
18013,75,36761.3,20.9085,36773.3,60.0538
18014,75,36763.4,20.9085,36775.4,60.0517
18015,75,36765.5,20.9085,36777.5,60.0495
18016,75,36767.6,20.9085,36779.6,60.0474
18017,75,36769.7,20.9085,36781.7,60.0452
18018,75,36771.8,20.9085,36783.8,60.043
18019,75,36773.9,20.9085,36785.9,60.0409
18020,75,36776,20.9085,36788,60.0387
18021,75,36778.1,20.9085,36790.1,60.0366
18022,75,36780.1,20.9085,36792.1,60.0344
18023,75,36782.2,20.9085,36794.2,60.0323
18024,75,36784.3,20.9085,36796.3,60.0301
18025,75,36786.4,20.9085,36798.4,60.028
18026,75,36788.5,20.9085,36800.5,60.0258
18027,75,36790.6,20.9085,36802.6,60.0237
18028,75,36792.7,20.9085,36804.7,60.0215
18029,75,36794.8,20.9085,36806.8,60.0193
18030,75,36796.9,20.9085,36808.9,60.0172
18031,75,36799,20.9085,36811,60.015
18032,75,36801.1,20.9085,36813.1,60.0129
18033,75,36803.1,20.9085,36815.1,60.0107
18034,75,36805.2,20.9085,36817.2,60.0086
18035,75,36807.3,20.9085,36819.3,60.0064
18036,75,36809.4,20.9085,36821.4,60.0043
18037,75,36811.5,20.9085,36823.5,60.0021
18038,75,36813.6,20.9085,36825.6,59.9999
18039,75,36815.7,20.9085,36827.7,59.9978
18040,75,36817.8,20.9085,36829.8,59.9956
18041,75,36819.9,20.9085,36831.9,59.9935
18042,75,36822,20.9085,36834,59.9913
18043,75,36824.1,20.9085,36836.1,59.9892
18044,75,36826.1,20.9085,36838.1,59.987
18045,75,36828.2,20.9085,36840.2,59.9849
18046,75,36830.3,20.9085,36842.3,59.9827
18047,75,36832.4,20.9085,36844.4,59.9806
18048,75,36834.5,20.9085,36846.5,59.9784
18049,75,36836.6,20.9085,36848.6,59.9762
18050,75,36838.7,20.9085,36850.7,59.9741
18051,75,36840.8,20.9085,36852.8,59.9719
18052,75,36842.9,20.9085,36854.9,59.9698
18053,75,36845,20.9085,36857,59.9676
18054,75,36847.1,20.9085,36859.1,59.9655
18055,75,36849.1,20.9085,36861.1,59.9633
18056,75,36851.2,20.9085,36863.2,59.9612
18057,75,36853.3,20.9085,36865.3,59.959
18058,75,36855.4,20.9085,36867.4,59.9569
18059,75,36857.5,20.9085,36869.5,59.9547
18060,75,36859.6,20.9085,36871.6,59.9526
18061,75,36861.7,20.9085,36873.7,59.9504
18062,75,36863.8,20.9085,36875.8,59.9483
18063,75,36865.9,20.9085,36877.9,59.9461
18064,75,36868,20.9085,36880,59.944
18065,75,36870.1,20.9085,36882.1,59.9418
18066,75,36872.1,20.9085,36884.1,59.9397
18067,75,36874.2,20.9085,36886.2,59.9375
18068,75,36876.3,20.9085,36888.3,59.9354
18069,75,36878.4,20.9085,36890.4,59.9332
18070,75,36880.5,20.9085,36892.5,59.9311
18071,75,36882.6,20.9085,36894.6,59.9289
18072,75,36884.7,20.9085,36896.7,59.9268
18073,75,36886.8,20.9085,36898.8,59.9246
18074,75,36888.9,20.9085,36900.9,59.9225
18075,75,36891,20.9085,36903,59.9204
18076,75,36893.1,20.9085,36905.1,59.9182
18077,75,36895.1,20.9085,36907.1,59.9161
18078,75,36897.2,20.9085,36909.2,59.9139
18079,75,36899.3,20.9085,36911.3,59.9118
18080,75,36901.4,20.9085,36913.4,59.9097
18081,75,36903.5,20.9085,36915.5,59.9075
18082,75,36905.6,20.9085,36917.6,59.9054
18083,75,36907.7,20.9085,36919.7,59.9033
18084,75,36909.8,20.9085,36921.8,59.9011
18085,75,36911.9,20.9085,36923.9,59.899
18086,75,36914,20.9085,36926,59.8968
18087,75,36916.1,20.9085,36928.1,59.8947
18088,75,36918.1,20.9085,36930.1,59.8926
18089,75,36920.2,20.9085,36932.2,59.8904
18090,75,36922.3,20.9085,36934.3,59.8883
18091,75,36924.4,20.9084,36936.4,59.8862
18092,75,36926.5,20.9084,36938.5,59.884
18093,75,36928.6,20.9084,36940.6,59.8819
18094,75,36930.7,20.9084,36942.7,59.8797
18095,75,36932.8,20.9084,36944.8,59.8776
18096,75,36934.9,20.9084,36946.9,59.8755
18097,75,36937,20.9084,36949,59.8733
18098,75,36939.1,20.9084,36951.1,59.8712
18099,75,36941.1,20.9084,36953.1,59.869
18100,75,36943.2,20.9084,36955.2,59.8669
18101,75,36945.3,20.9084,36957.3,59.8648
18102,75,36947.4,20.9084,36959.4,59.8626
18103,75,36949.5,20.9084,36961.5,59.8605
18104,75,36951.6,20.9084,36963.6,59.8583
18105,75,36953.7,20.9084,36965.7,59.8562
18106,75,36955.8,20.9084,36967.8,59.854
18107,75,36957.9,20.9084,36969.9,59.8519
18108,75,36960,20.9084,36972,59.8498
18109,75,36962.1,20.9084,36974.1,59.8476
18110,75,36964.1,20.9084,36976.1,59.8455
18111,75,36966.2,20.9084,36978.2,59.8433
18112,75,36968.3,20.9084,36980.3,59.8412
18113,75,36970.4,20.9084,36982.4,59.839
18114,75,36972.5,20.9084,36984.5,59.8369
18115,75,36974.6,20.9084,36986.6,59.8347
18116,75,36976.7,20.9084,36988.7,59.8326
18117,75,36978.8,20.9084,36990.8,59.8304
18118,75,36980.9,20.9084,36992.9,59.8283
18119,75,36983,20.9084,36995,59.8261
18120,75,36985.1,20.9084,36997.1,59.824
18121,75,36987.1,20.9084,36999.1,59.8219
18122,75,36989.2,20.9084,37001.2,59.8197
18123,75,36991.3,20.9084,37003.3,59.8176
18124,75,36993.4,20.9084,37005.4,59.8154
18125,75,36995.5,20.9084,37007.5,59.8133
18126,75,36997.6,20.9084,37009.6,59.8111
18127,75,36999.7,20.9084,37011.7,59.809
18128,75,37001.8,20.9084,37013.8,59.8068
18129,75,37003.9,20.9084,37015.9,59.8047
18130,75,37006,20.9084,37018,59.8025
18131,75,37008.1,20.9084,37020.1,59.8004
18132,75,37010.1,20.9084,37022.1,59.7982
18133,75,37012.2,20.9084,37024.2,59.7961
18134,75,37014.3,20.9084,37026.3,59.7939
18135,75,37016.4,20.9084,37028.4,59.7918
18136,75,37018.5,20.9084,37030.5,59.7896
18137,75,37020.6,20.9084,37032.6,59.7875
18138,75,37022.7,20.9084,37034.7,59.7853
18139,75,37024.8,20.9084,37036.8,59.7832
18140,75,37026.9,20.9084,37038.9,59.7811
18141,75,37029,20.9084,37041,59.7789
18142,75,37031.1,20.9084,37043.1,59.7768
18143,75,37033.1,20.9084,37045.1,59.7746
18144,75,37035.2,20.9084,37047.2,59.7725
18145,75,37037.3,20.9084,37049.3,59.7703
18146,75,37039.4,20.9084,37051.4,59.7682
18147,75,37041.5,20.9084,37053.5,59.766
18148,75,37043.6,20.9084,37055.6,59.7639
18149,75,37045.7,20.9084,37057.7,59.7617
18150,75,37047.8,20.9084,37059.8,59.7596
18151,75,37049.9,20.9084,37061.9,59.7574
18152,75,37052,20.9084,37064,59.7553
18153,75,37054,20.9084,37066,59.7532
18154,75,37056.1,20.9084,37068.1,59.751
18155,75,37058.2,20.9084,37070.2,59.7489
18156,75,37060.3,20.9084,37072.3,59.7467
18157,75,37062.4,20.9084,37074.4,59.7446
18158,75,37064.5,20.9084,37076.5,59.7425
18159,75,37066.6,20.9084,37078.6,59.7403
18160,75,37068.7,20.9084,37080.7,59.7382
18161,75,37070.8,20.9084,37082.8,59.736
18162,75,37072.9,20.9084,37084.9,59.7339
18163,75,37075,20.9084,37087,59.7317
18164,75,37077,20.9084,37089,59.7296
18165,75,37079.1,20.9084,37091.1,59.7275
18166,75,37081.2,20.9084,37093.2,59.7253
18167,75,37083.3,20.9084,37095.3,59.7232
18168,75,37085.4,20.9084,37097.4,59.721
18169,75,37087.5,20.9084,37099.5,59.7189
18170,75,37089.6,20.9084,37101.6,59.7168
18171,75,37091.7,20.9084,37103.7,59.7146
18172,75,37093.8,20.9084,37105.8,59.7125
18173,75,37095.9,20.9084,37107.9,59.7103
18174,75,37098,20.9084,37110,59.7082
18175,75,37100,20.9084,37112,59.706
18176,75,37102.1,20.9084,37114.1,59.7039
18177,75,37104.2,20.9084,37116.2,59.7017
18178,75,37106.3,20.9084,37118.3,59.6996
18179,75,37108.4,20.9084,37120.4,59.6974
18180,75,37110.5,20.9084,37122.5,59.6953
18181,75,37112.6,20.9084,37124.6,59.6931
18182,75,37114.7,20.9084,37126.7,59.691
18183,75,37116.8,20.9084,37128.8,59.6888
18184,75,37118.9,20.9084,37130.9,59.6867
18185,75,37121,20.9084,37133,59.6845
18186,75,37123,20.9084,37135,59.6824
18187,75,37125.1,20.9084,37137.1,59.6802
18188,75,37127.2,20.9084,37139.2,59.6781
18189,75,37129.3,20.9084,37141.3,59.6759
18190,75,37131.4,20.9084,37143.4,59.6738
18191,75,37133.5,20.9084,37145.5,59.6716
18192,75,37135.6,20.9084,37147.6,59.6694
18193,75,37137.7,20.9084,37149.7,59.6673
18194,75,37139.8,20.9084,37151.8,59.6651
18195,75,37141.9,20.9084,37153.9,59.663
18196,75,37144,20.9084,37156,59.6608
18197,75,37146,20.9084,37158,59.6587
18198,75,37148.1,20.9084,37160.1,59.6565
18199,75,37150.2,20.9084,37162.2,59.6543
18200,75,37152.3,20.9084,37164.3,59.6522
18201,75,37154.4,20.9084,37166.4,59.65
18202,75,37156.5,20.9084,37168.5,59.6479
18203,75,37158.6,20.9084,37170.6,59.6457
18204,75,37160.7,20.9084,37172.7,59.6436
18205,75,37162.8,20.9084,37174.8,59.6414
18206,75,37164.9,20.9084,37176.9,59.6392
18207,75,37167,20.9084,37179,59.6371
18208,75,37169,20.9084,37181,59.6349
18209,75,37171.1,20.9084,37183.1,59.6328
18210,75,37173.2,20.9084,37185.2,59.6306
18211,75,37175.3,20.9084,37187.3,59.6285
18212,75,37177.4,20.9084,37189.4,59.6263
18213,75,37179.5,20.9084,37191.5,59.6242
18214,75,37181.6,20.9084,37193.6,59.622
18215,75,37183.7,20.9084,37195.7,59.6198
18216,75,37185.8,20.9084,37197.8,59.6177
18217,75,37187.9,20.9084,37199.9,59.6155
18218,75,37190,20.9084,37202,59.6134
18219,75,37192,20.9084,37204,59.6112
18220,75,37194.1,20.9084,37206.1,59.6091
18221,75,37196.2,20.9084,37208.2,59.6069
18222,75,37198.3,20.9084,37210.3,59.6047
18223,75,37200.4,20.9084,37212.4,59.6026
18224,75,37202.5,20.9083,37214.5,59.6004
18225,75,37204.6,20.9083,37216.6,59.5983
18226,75,37206.7,20.9083,37218.7,59.5961
18227,75,37208.8,20.9083,37220.8,59.5939
18228,75,37210.9,20.9083,37222.9,59.5918
18229,75,37213,20.9083,37225,59.5896
18230,75,37215,20.9083,37227,59.5875
18231,75,37217.1,20.9083,37229.1,59.5853
18232,75,37219.2,20.9083,37231.2,59.5831
18233,75,37221.3,20.9083,37233.3,59.581
18234,75,37223.4,20.9083,37235.4,59.5788
18235,75,37225.5,20.9083,37237.5,59.5767
18236,75,37227.6,20.9083,37239.6,59.5745
18237,75,37229.7,20.9083,37241.7,59.5723
18238,75,37231.8,20.9083,37243.8,59.5702
18239,75,37233.9,20.9083,37245.9,59.568
18240,75,37236,20.9083,37248,59.5658
18241,75,37238,20.9083,37250,59.5637
18242,75,37240.1,20.9083,37252.1,59.5615
18243,75,37242.2,20.9083,37254.2,59.5594
18244,75,37244.3,20.9083,37256.3,59.5572
18245,75,37246.4,20.9083,37258.4,59.555
18246,75,37248.5,20.9083,37260.5,59.5529
18247,75,37250.6,20.9083,37262.6,59.5507
18248,75,37252.7,20.9083,37264.7,59.5486
18249,75,37254.8,20.9083,37266.8,59.5464
18250,75,37256.9,20.9083,37268.9,59.5443
18251,75,37259,20.9083,37271,59.5421
18252,75,37261,20.9083,37273,59.5399
18253,75,37263.1,20.9083,37275.1,59.5378
18254,75,37265.2,20.9083,37277.2,59.5356
18255,75,37267.3,20.9083,37279.3,59.5335
18256,75,37269.4,20.9083,37281.4,59.5313
18257,75,37271.5,20.9083,37283.5,59.5292
18258,75,37273.6,20.9083,37285.6,59.527
18259,75,37275.7,20.9083,37287.7,59.5249
18260,75,37277.8,20.9083,37289.8,59.5227
18261,75,37279.9,20.9083,37291.9,59.5205
18262,75,37282,20.9083,37294,59.5184
18263,75,37284,20.9083,37296,59.5162
18264,75,37286.1,20.9083,37298.1,59.5141
18265,75,37288.2,20.9083,37300.2,59.5119
18266,75,37290.3,20.9083,37302.3,59.5098
18267,75,37292.4,20.9083,37304.4,59.5076
18268,75,37294.5,20.9083,37306.5,59.5055
18269,75,37296.6,20.9083,37308.6,59.5033
18270,75,37298.7,20.9083,37310.7,59.5012
18271,75,37300.8,20.9083,37312.8,59.499
18272,75,37302.9,20.9083,37314.9,59.4969
18273,75,37305,20.9083,37317,59.4948
18274,75,37307,20.9083,37319,59.4926
18275,75,37309.1,20.9083,37321.1,59.4905
18276,75,37311.2,20.9083,37323.2,59.4883
18277,75,37313.3,20.9083,37325.3,59.4862
18278,75,37315.4,20.9083,37327.4,59.484
18279,75,37317.5,20.9083,37329.5,59.4819
18280,75,37319.6,20.9083,37331.6,59.4798
18281,75,37321.7,20.9083,37333.7,59.4776
18282,75,37323.8,20.9083,37335.8,59.4755
18283,75,37325.9,20.9083,37337.9,59.4733
18284,75,37327.9,20.9083,37339.9,59.4712
18285,75,37330,20.9083,37342,59.4691
18286,75,37332.1,20.9083,37344.1,59.4669
18287,75,37334.2,20.9083,37346.2,59.4648
18288,75,37336.3,20.9083,37348.3,59.4627
18289,75,37338.4,20.9083,37350.4,59.4605
18290,75,37340.5,20.9083,37352.5,59.4584
18291,75,37342.6,20.9083,37354.6,59.4563
18292,75,37344.7,20.9083,37356.7,59.4541
18293,75,37346.8,20.9083,37358.8,59.452
18294,75,37348.9,20.9083,37360.9,59.4499
18295,75,37350.9,20.9083,37362.9,59.4477
18296,75,37353,20.9083,37365,59.4456
18297,75,37355.1,20.9083,37367.1,59.4435
18298,75,37357.2,20.9083,37369.2,59.4414
18299,75,37359.3,20.9083,37371.3,59.4392
18300,75,37361.4,20.9083,37373.4,59.4371
18301,75,37363.5,20.9083,37375.5,59.435
18302,75,37365.6,20.9083,37377.6,59.4329
18303,75,37367.7,20.9083,37379.7,59.4307
18304,75,37369.8,20.9083,37381.8,59.4286
18305,75,37371.9,20.9083,37383.9,59.4265
18306,75,37373.9,20.9083,37385.9,59.4244
18307,75,37376,20.9083,37388,59.4223
18308,75,37378.1,20.9083,37390.1,59.4201
18309,75,37380.2,20.9083,37392.2,59.418
18310,75,37382.3,20.9083,37394.3,59.4159
18311,75,37384.4,20.9083,37396.4,59.4138
18312,75,37386.5,20.9083,37398.5,59.4117
18313,75,37388.6,20.9083,37400.6,59.4096
18314,75,37390.7,20.9083,37402.7,59.4075
18315,75,37392.8,20.9083,37404.8,59.4054
18316,75,37394.9,20.9083,37406.9,59.4033
18317,75,37396.9,20.9083,37408.9,59.4012
18318,75,37399,20.9083,37411,59.3991
18319,75,37401.1,20.9083,37413.1,59.397
18320,75,37403.2,20.9083,37415.2,59.3949
