Time,Battery_SOC
160.6,97.3423
160.7,97.3407
160.8,97.3392
160.9,97.3377
161,97.3361
161.1,97.3346
161.2,97.333
161.3,97.3315
161.4,97.33
161.5,97.3284
161.6,97.3269
161.7,97.3253
161.8,97.3238
161.9,97.3223
162,97.3207
162.1,97.3192
162.2,97.3176
162.3,97.3161
162.4,97.3146
162.5,97.313
162.6,97.3115
162.7,97.3099
162.8,97.3084
162.9,97.3068
163,97.3053
163.1,97.3038
163.2,97.3022
163.3,97.3007
163.4,97.2991
163.5,97.2976
163.6,97.296
163.7,97.2945
163.8,97.293
163.9,97.2914
164,97.2899
164.1,97.2883
164.2,97.2868
164.3,97.2852
164.4,97.2837
164.5,97.2822
164.6,97.2806
164.7,97.2791
164.8,97.2775
164.9,97.276
165,97.2744
165.1,97.2729
165.2,97.2714
165.3,97.2698
165.4,97.2683
165.5,97.2667
165.6,97.2652
165.7,97.2636
165.8,97.2621
165.9,97.2605
166,97.259
166.1,97.2575
166.2,97.2559
166.3,97.2544
166.4,97.2528
166.5,97.2513
166.6,97.2497
166.7,97.2482
166.8,97.2466
166.9,97.2451
167,97.2436
167.1,97.242
167.2,97.2405
167.3,97.2389
167.4,97.2374
167.5,97.2358
167.6,97.2343
167.7,97.2327
167.8,97.2312
167.9,97.2297
168,97.2281
168.1,97.2266
168.2,97.225
168.3,97.2235
168.4,97.2219
168.5,97.2204
168.6,97.2188
168.7,97.2173
168.8,97.2157
168.9,97.2142
169,97.2126
169.1,97.2111
169.2,97.2096
169.3,97.208
169.4,97.2065
169.5,97.2049
169.6,97.2034
169.7,97.2018
169.8,97.2003
169.9,97.1987
170,97.1972
170.1,97.1956
170.2,97.1941
170.3,97.1925
170.4,97.191
170.5,97.1894
170.6,97.1879
170.7,97.1863
170.8,97.1848
170.9,97.1832
171,97.1817
171.1,97.1802
171.2,97.1786
171.3,97.1771
171.4,97.1755
171.5,97.174
171.6,97.1724
171.7,97.1709
171.8,97.1693
171.9,97.1678
172,97.1662
172.1,97.1647
172.2,97.1631
172.3,97.1616
172.4,97.16
172.5,97.1585
172.6,97.1569
172.7,97.1554
172.8,97.1539
172.9,97.1523
173,97.1508
173.1,97.1492
173.2,97.1477
173.3,97.1461
173.4,97.1446
173.5,97.143
173.6,97.1415
173.7,97.1399
173.8,97.1384
173.9,97.1369
174,97.1353
174.1,97.1338
174.2,97.1322
174.3,97.1307
174.4,97.1291
174.5,97.1276
174.6,97.1261
174.7,97.1245
174.8,97.123
174.9,97.1214
175,97.1199
175.1,97.1184
175.2,97.1168
175.3,97.1153
175.4,97.1138
175.5,97.1122
175.6,97.1107
175.7,97.1091
175.8,97.1076
175.9,97.1061
176,97.1045
176.1,97.103
176.2,97.1015
176.3,97.0999
176.4,97.0984
176.5,97.0969
176.6,97.0953
176.7,97.0938
176.8,97.0923
176.9,97.0907
177,97.0892
177.1,97.0877
177.2,97.0861
177.3,97.0846
177.4,97.0831
177.5,97.0815
177.6,97.08
177.7,97.0785
177.8,97.0769
177.9,97.0754
178,97.0739
178.1,97.0724
178.2,97.0708
178.3,97.0693
178.4,97.0678
178.5,97.0662
178.6,97.0647
178.7,97.0632
178.8,97.0617
178.9,97.0601
179,97.0586
179.1,97.0571
179.2,97.0556
179.3,97.054
179.4,97.0525
179.5,97.051
179.6,97.0494
179.7,97.0479
179.8,97.0464
179.9,97.0449
180,97.0433
180.1,97.0418
180.2,97.0403
180.3,97.0388
180.4,97.0372
180.5,97.0357
180.6,97.0342
180.7,97.0326
180.8,97.0311
180.9,97.0296
181,97.0281
181.1,97.0265
181.2,97.025
181.3,97.0235
181.4,97.0219
181.5,97.0204
181.6,97.0189
181.7,97.0174
181.8,97.0158
181.9,97.0143
182,97.0128
182.1,97.0112
182.2,97.0097
182.3,97.0082
182.4,97.0067
182.5,97.0051
182.6,97.0036
182.7,97.0021
182.8,97.0005
182.9,96.999
183,96.9975
183.1,96.9959
183.2,96.9944
183.3,96.9929
183.4,96.9913
183.5,96.9898
183.6,96.9883
183.7,96.9868
183.8,96.9852
183.9,96.9837
184,96.9822
184.1,96.9806
184.2,96.9791
184.3,96.9776
184.4,96.976
184.5,96.9745
184.6,96.973
184.7,96.9714
184.8,96.9699
184.9,96.9684
185,96.9669
185.1,96.9653
185.2,96.9638
185.3,96.9623
185.4,96.9607
185.5,96.9592
185.6,96.9577
185.7,96.9561
185.8,96.9546
185.9,96.9531
186,96.9515
186.1,96.95
186.2,96.9485
186.3,96.9469
186.4,96.9454
186.5,96.9439
186.6,96.9424
186.7,96.9408
186.8,96.9393
186.9,96.9378
187,96.9362
187.1,96.9347
187.2,96.9332
187.3,96.9316
187.4,96.9301
187.5,96.9286
187.6,96.927
187.7,96.9255
187.8,96.924
187.9,96.9224
188,96.9209
188.1,96.9194
188.2,96.9178
188.3,96.9163
188.4,96.9148
188.5,96.9133
188.6,96.9117
188.7,96.9102
188.8,96.9087
188.9,96.9071
189,96.9056
189.1,96.9041
189.2,96.9025
189.3,96.901
189.4,96.8995
189.5,96.8979
189.6,96.8964
189.7,96.8949
189.8,96.8934
189.9,96.8918
190,96.8903
190.1,96.8888
190.2,96.8872
190.3,96.8857
190.4,96.8842
190.5,96.8826
190.6,96.8811
190.7,96.8796
190.8,96.8781
190.9,96.8765
191,96.875
191.1,96.8735
191.2,96.8719
191.3,96.8704
191.4,96.8689
191.5,96.8674
191.6,96.8658
191.7,96.8643
191.8,96.8628
191.9,96.8612
192,96.8597
192.1,96.8582
192.2,96.8567
192.3,96.8551
192.4,96.8536
192.5,96.8521
192.6,96.8506
192.7,96.849
192.8,96.8475
192.9,96.846
193,96.8445
193.1,96.8429
193.2,96.8414
193.3,96.8399
193.4,96.8384
193.5,96.8369
193.6,96.8353
193.7,96.8338
193.8,96.8323
193.9,96.8308
194,96.8293
194.1,96.8278
194.2,96.8262
194.3,96.8247
194.4,96.8232
194.5,96.8217
194.6,96.8202
194.7,96.8187
194.8,96.8172
194.9,96.8156
195,96.8141
195.1,96.8126
195.2,96.8111
195.3,96.8096
195.4,96.8081
195.5,96.8066
195.6,96.8051
195.7,96.8036
195.8,96.8021
195.9,96.8006
196,96.7991
196.1,96.7976
196.2,96.7961
196.3,96.7945
196.4,96.793
196.5,96.7915
196.6,96.79
196.7,96.7885
196.8,96.787
196.9,96.7855
197,96.784
197.1,96.7825
197.2,96.781
197.3,96.7795
197.4,96.778
197.5,96.7765
197.6,96.775
197.7,96.7735
197.8,96.772
197.9,96.7705
198,96.769
198.1,96.7675
198.2,96.766
198.3,96.7645
198.4,96.7631
198.5,96.7616
198.6,96.7601
198.7,96.7586
198.8,96.7571
198.9,96.7556
199,96.7541
199.1,96.7526
199.2,96.7511
199.3,96.7496
199.4,96.7481
199.5,96.7466
199.6,96.7452
199.7,96.7437
199.8,96.7422
199.9,96.7407
200,96.7392
200.1,96.7377
200.2,96.7362
200.3,96.7347
200.4,96.7332
200.5,96.7318
200.6,96.7303
200.7,96.7288
200.8,96.7273
200.9,96.7258
201,96.7243
201.1,96.7228
201.2,96.7213
201.3,96.7198
201.4,96.7183
201.5,96.7168
201.6,96.7153
201.7,96.7138
201.8,96.7123
201.9,96.7108
202,96.7093
202.1,96.7078
202.2,96.7063
202.3,96.7048
202.4,96.7033
202.5,96.7018
202.6,96.7003
202.7,96.6988
202.8,96.6973
202.9,96.6958
203,96.6943
203.1,96.6928
203.2,96.6913
203.3,96.6898
203.4,96.6882
203.5,96.6867
203.6,96.6852
203.7,96.6837
203.8,96.6822
203.9,96.6807
204,96.6791
204.1,96.6776
204.2,96.6761
204.3,96.6746
204.4,96.6731
204.5,96.6715
204.6,96.67
204.7,96.6685
204.8,96.667
204.9,96.6655
205,96.6639
205.1,96.6624
205.2,96.6609
205.3,96.6594
205.4,96.6578
205.5,96.6563
205.6,96.6548
205.7,96.6532
205.8,96.6517
205.9,96.6502
206,96.6487
206.1,96.6471
206.2,96.6456
206.3,96.6441
206.4,96.6425
206.5,96.641
206.6,96.6395
206.7,96.6379
206.8,96.6364
206.9,96.6349
207,96.6333
207.1,96.6318
207.2,96.6303
207.3,96.6287
207.4,96.6272
207.5,96.6257
207.6,96.6241
207.7,96.6226
207.8,96.6211
207.9,96.6195
208,96.618
208.1,96.6165
208.2,96.6149
208.3,96.6134
208.4,96.6119
208.5,96.6103
208.6,96.6088
208.7,96.6073
208.8,96.6057
208.9,96.6042
209,96.6027
209.1,96.6011
209.2,96.5996
209.3,96.5981
209.4,96.5965
209.5,96.595
209.6,96.5935
209.7,96.5919
209.8,96.5904
209.9,96.5889
210,96.5873
210.1,96.5858
210.2,96.5843
210.3,96.5827
210.4,96.5812
210.5,96.5797
210.6,96.5781
210.7,96.5766
210.8,96.5751
210.9,96.5735
211,96.572
211.1,96.5705
211.2,96.5689
211.3,96.5674
211.4,96.5659
211.5,96.5643
211.6,96.5628
211.7,96.5613
211.8,96.5597
211.9,96.5582
212,96.5567
212.1,96.5551
212.2,96.5536
212.3,96.5521
212.4,96.5505
212.5,96.549
212.6,96.5475
212.7,96.5459
212.8,96.5444
212.9,96.5429
213,96.5413
213.1,96.5398
213.2,96.5383
213.3,96.5367
213.4,96.5352
213.5,96.5337
213.6,96.5321
213.7,96.5306
213.8,96.5291
213.9,96.5275
214,96.526
214.1,96.5245
214.2,96.5229
214.3,96.5214
214.4,96.5199
214.5,96.5183
214.6,96.5168
214.7,96.5153
214.8,96.5137
214.9,96.5122
215,96.5107
215.1,96.5091
215.2,96.5076
215.3,96.5061
215.4,96.5045
215.5,96.503
215.6,96.5015
215.7,96.4999
215.8,96.4984
215.9,96.4969
216,96.4953
216.1,96.4938
216.2,96.4922
216.3,96.4907
216.4,96.4892
216.5,96.4876
216.6,96.4861
216.7,96.4846
216.8,96.483
216.9,96.4815
217,96.48
217.1,96.4784
217.2,96.4769
217.3,96.4754
217.4,96.4738
217.5,96.4723
217.6,96.4708
217.7,96.4692
217.8,96.4677
217.9,96.4662
218,96.4646
218.1,96.4631
218.2,96.4616
218.3,96.46
218.4,96.4585
218.5,96.457
218.6,96.4554
218.7,96.4539
218.8,96.4524
218.9,96.4508
219,96.4493
219.1,96.4478
219.2,96.4463
219.3,96.4447
219.4,96.4432
219.5,96.4417
219.6,96.4402
219.7,96.4387
219.8,96.4372
219.9,96.4357
220,96.4342
220.1,96.4327
220.2,96.4312
220.3,96.4297
220.4,96.4283
220.5,96.4268
220.6,96.4253
220.7,96.4239
220.8,96.4225
220.9,96.421
221,96.4196
221.1,96.4182
221.2,96.4168
221.3,96.4154
221.4,96.414
221.5,96.4126
221.6,96.4112
221.7,96.4098
221.8,96.4084
221.9,96.407
222,96.4056
222.1,96.4042
222.2,96.4029
222.3,96.4015
222.4,96.4001
222.5,96.3987
222.6,96.3973
222.7,96.3959
222.8,96.3945
222.9,96.3931
223,96.3917
223.1,96.3902
223.2,96.3888
223.3,96.3874
223.4,96.386
223.5,96.3845
223.6,96.3831
223.7,96.3817
223.8,96.3802
223.9,96.3788
224,96.3773
224.1,96.3759
224.2,96.3744
224.3,96.373
224.4,96.3715
224.5,96.37
224.6,96.3686
224.7,96.3671
224.8,96.3656
224.9,96.3642
225,96.3627
225.1,96.3612
225.2,96.3597
225.3,96.3582
225.4,96.3567
225.5,96.3552
225.6,96.3537
225.7,96.3522
225.8,96.3507
225.9,96.3492
226,96.3477
226.1,96.3462
226.2,96.3447
226.3,96.3432
226.4,96.3417
226.5,96.3402
226.6,96.3387
226.7,96.3372
226.8,96.3357
226.9,96.3341
227,96.3326
227.1,96.3311
227.2,96.3296
227.3,96.3281
227.4,96.3265
227.5,96.325
227.6,96.3235
227.7,96.322
227.8,96.3204
227.9,96.3189
228,96.3174
228.1,96.3158
228.2,96.3143
228.3,96.3128
228.4,96.3112
228.5,96.3097
228.6,96.3082
228.7,96.3066
228.8,96.3051
228.9,96.3035
229,96.302
229.1,96.3005
229.2,96.2989
229.3,96.2974
229.4,96.2958
229.5,96.2943
229.6,96.2928
229.7,96.2912
229.8,96.2897
229.9,96.2881
230,96.2866
230.1,96.285
230.2,96.2835
230.3,96.2819
230.4,96.2804
230.5,96.2788
230.6,96.2773
230.7,96.2758
230.8,96.2742
230.9,96.2727
231,96.2711
231.1,96.2696
231.2,96.268
231.3,96.2665
231.4,96.2649
231.5,96.2634
231.6,96.2618
231.7,96.2602
231.8,96.2587
231.9,96.2571
232,96.2556
232.1,96.254
232.2,96.2525
232.3,96.2509
232.4,96.2494
232.5,96.2478
232.6,96.2463
232.7,96.2447
232.8,96.2432
232.9,96.2416
233,96.2401
233.1,96.2385
233.2,96.2369
233.3,96.2354
233.4,96.2338
233.5,96.2323
233.6,96.2307
233.7,96.2292
233.8,96.2276
233.9,96.226
234,96.2245
234.1,96.2229
234.2,96.2214
234.3,96.2198
234.4,96.2183
234.5,96.2167
234.6,96.2152
234.7,96.2136
234.8,96.212
234.9,96.2105
235,96.2089
235.1,96.2074
235.2,96.2058
235.3,96.2042
235.4,96.2027
235.5,96.2011
235.6,96.1996
235.7,96.198
235.8,96.1965
235.9,96.1949
236,96.1933
236.1,96.1918
236.2,96.1902
236.3,96.1887
236.4,96.1871
236.5,96.1855
236.6,96.184
236.7,96.1824
236.8,96.1809
236.9,96.1793
237,96.1778
237.1,96.1762
237.2,96.1746
237.3,96.1731
237.4,96.1715
237.5,96.17
237.6,96.1684
237.7,96.1668
237.8,96.1653
237.9,96.1637
238,96.1622
238.1,96.1606
238.2,96.159
238.3,96.1575
238.4,96.1559
238.5,96.1544
238.6,96.1528
238.7,96.1513
238.8,96.1497
238.9,96.1481
239,96.1466
239.1,96.145
239.2,96.1435
239.3,96.1419
239.4,96.1403
239.5,96.1388
239.6,96.1372
239.7,96.1357
239.8,96.1341
239.9,96.1326
240,96.131
240.1,96.1294
240.2,96.1279
240.3,96.1263
240.4,96.1248
240.5,96.1232
240.6,96.1217
240.7,96.1201
240.8,96.1186
240.9,96.117
241,96.1154
241.1,96.1139
241.2,96.1123
241.3,96.1108
241.4,96.1092
241.5,96.1077
241.6,96.1061
241.7,96.1046
241.8,96.103
241.9,96.1015
242,96.0999
242.1,96.0984
242.2,96.0968
242.3,96.0952
242.4,96.0937
242.5,96.0921
242.6,96.0906
242.7,96.089
242.8,96.0875
242.9,96.0859
243,96.0844
243.1,96.0828
243.2,96.0813
243.3,96.0797
243.4,96.0782
243.5,96.0766
243.6,96.0751
243.7,96.0735
243.8,96.072
243.9,96.0704
244,96.0689
244.1,96.0673
244.2,96.0658
244.3,96.0642
244.4,96.0626
244.5,96.0611
244.6,96.0595
244.7,96.058
244.8,96.0564
244.9,96.0549
245,96.0533
245.1,96.0518
245.2,96.0502
245.3,96.0487
245.4,96.0471
245.5,96.0456
245.6,96.044
245.7,96.0425
245.8,96.0409
245.9,96.0394
246,96.0378
246.1,96.0362
246.2,96.0347
246.3,96.0331
246.4,96.0316
246.5,96.03
246.6,96.0285
246.7,96.0269
246.8,96.0254
246.9,96.0238
247,96.0223
247.1,96.0207
247.2,96.0191
247.3,96.0176
247.4,96.016
247.5,96.0145
247.6,96.0129
247.7,96.0114
247.8,96.0098
247.9,96.0083
248,96.0067
248.1,96.0051
248.2,96.0036
248.3,96.002
248.4,96.0005
248.5,95.9989
248.6,95.9974
248.7,95.9958
248.8,95.9943
248.9,95.9927
249,95.9911
249.1,95.9896
249.2,95.988
249.3,95.9865
249.4,95.9849
249.5,95.9834
249.6,95.9818
249.7,95.9803
249.8,95.9787
249.9,95.9772
250,95.9756
250.1,95.9741
250.2,95.9725
250.3,95.9709
250.4,95.9694
250.5,95.9678
250.6,95.9663
250.7,95.9647
250.8,95.9632
250.9,95.9616
251,95.9601
251.1,95.9585
251.2,95.957
251.3,95.9554
251.4,95.9539
251.5,95.9523
251.6,95.9508
251.7,95.9492
251.8,95.9476
251.9,95.9461
252,95.9445
252.1,95.943
252.2,95.9414
252.3,95.9399
252.4,95.9383
252.5,95.9368
252.6,95.9352
252.7,95.9337
252.8,95.9321
252.9,95.9306
253,95.929
253.1,95.9274
253.2,95.9259
253.3,95.9243
253.4,95.9228
253.5,95.9212
253.6,95.9197
253.7,95.9181
253.8,95.9166
253.9,95.915
254,95.9135
254.1,95.9119
254.2,95.9104
254.3,95.9088
254.4,95.9073
254.5,95.9057
254.6,95.9041
254.7,95.9026
254.8,95.901
254.9,95.8995
255,95.8979
255.1,95.8964
255.2,95.8948
255.3,95.8933
255.4,95.8917
255.5,95.8902
255.6,95.8886
255.7,95.8871
255.8,95.8855
255.9,95.884
256,95.8824
256.1,95.8809
256.2,95.8793
256.3,95.8778
256.4,95.8762
256.5,95.8747
256.6,95.8731
256.7,95.8716
256.8,95.87
256.9,95.8685
257,95.8669
257.1,95.8654
257.2,95.8638
257.3,95.8623
257.4,95.8607
257.5,95.8592
257.6,95.8576
257.7,95.8561
257.8,95.8545
257.9,95.853
258,95.8514
258.1,95.8499
258.2,95.8484
258.3,95.8468
258.4,95.8453
258.5,95.8437
258.6,95.8422
258.7,95.8406
258.8,95.8391
258.9,95.8375
259,95.836
259.1,95.8344
259.2,95.8329
259.3,95.8313
259.4,95.8298
259.5,95.8282
259.6,95.8267
259.7,95.8251
259.8,95.8236
259.9,95.822
260,95.8205
260.1,95.819
260.2,95.8174
260.3,95.8159
260.4,95.8143
260.5,95.8128
260.6,95.8112
260.7,95.8097
260.8,95.8081
260.9,95.8066
261,95.805
261.1,95.8035
261.2,95.8019
261.3,95.8004
261.4,95.7988
261.5,95.7973
261.6,95.7957
261.7,95.7942
261.8,95.7926
261.9,95.7911
262,95.7895
262.1,95.788
262.2,95.7864
262.3,95.7849
262.4,95.7833
262.5,95.7818
262.6,95.7802
262.7,95.7787
262.8,95.7771
262.9,95.7756
263,95.774
263.1,95.7725
263.2,95.7709
263.3,95.7694
263.4,95.7678
263.5,95.7663
263.6,95.7647
263.7,95.7632
263.8,95.7616
263.9,95.7601
264,95.7585
264.1,95.757
264.2,95.7554
264.3,95.7539
264.4,95.7523
264.5,95.7508
264.6,95.7492
264.7,95.7477
264.8,95.7461
264.9,95.7446
265,95.743
265.1,95.7415
265.2,95.7399
265.3,95.7384
265.4,95.7368
265.5,95.7353
265.6,95.7337
265.7,95.7322
265.8,95.7306
265.9,95.7291
266,95.7275
266.1,95.726
266.2,95.7244
266.3,95.7229
266.4,95.7213
266.5,95.7198
266.6,95.7182
266.7,95.7167
266.8,95.7152
266.9,95.7136
267,95.7121
267.1,95.7105
267.2,95.709
267.3,95.7074
267.4,95.7059
267.5,95.7043
267.6,95.7028
267.7,95.7013
267.8,95.6997
267.9,95.6982
268,95.6966
268.1,95.6951
268.2,95.6935
268.3,95.692
268.4,95.6905
268.5,95.6889
268.6,95.6874
268.7,95.6858
268.8,95.6843
268.9,95.6827
269,95.6812
269.1,95.6797
269.2,95.6781
269.3,95.6766
269.4,95.6751
269.5,95.6735
269.6,95.672
269.7,95.6704
269.8,95.6689
269.9,95.6674
270,95.6658
270.1,95.6643
270.2,95.6628
270.3,95.6613
270.4,95.6597
270.5,95.6582
270.6,95.6567
270.7,95.6552
270.8,95.6536
270.9,95.6521
271,95.6506
271.1,95.6491
271.2,95.6476
271.3,95.6461
271.4,95.6446
271.5,95.643
271.6,95.6415
271.7,95.64
271.8,95.6385
271.9,95.637
272,95.6355
272.1,95.634
272.2,95.6325
272.3,95.631
272.4,95.6295
272.5,95.628
272.6,95.6265
272.7,95.625
272.8,95.6234
272.9,95.6219
273,95.6204
273.1,95.6189
273.2,95.6174
273.3,95.6159
273.4,95.6144
273.5,95.6129
273.6,95.6114
273.7,95.6099
273.8,95.6084
273.9,95.6069
274,95.6054
274.1,95.6038
274.2,95.6023
274.3,95.6008
274.4,95.5993
274.5,95.5978
274.6,95.5963
274.7,95.5948
274.8,95.5933
274.9,95.5917
275,95.5902
275.1,95.5887
275.2,95.5872
275.3,95.5857
275.4,95.5842
275.5,95.5827
275.6,95.5811
275.7,95.5796
275.8,95.5781
275.9,95.5766
276,95.5751
276.1,95.5736
276.2,95.572
276.3,95.5705
276.4,95.569
276.5,95.5675
276.6,95.566
276.7,95.5644
276.8,95.5629
276.9,95.5614
277,95.5599
277.1,95.5584
277.2,95.5568
277.3,95.5553
277.4,95.5538
277.5,95.5523
277.6,95.5508
277.7,95.5493
277.8,95.5477
277.9,95.5462
278,95.5447
278.1,95.5433
278.2,95.5418
278.3,95.5403
278.4,95.5388
278.5,95.5373
278.6,95.5358
278.7,95.5343
278.8,95.5329
278.9,95.5314
279,95.5299
279.1,95.5284
279.2,95.527
279.3,95.5255
279.4,95.524
279.5,95.5225
279.6,95.521
279.7,95.5196
279.8,95.5181
279.9,95.5166
280,95.5151
280.1,95.5136
280.2,95.5121
280.3,95.5106
280.4,95.5091
280.5,95.5076
280.6,95.5061
280.7,95.5046
280.8,95.5031
280.9,95.5016
281,95.5001
281.1,95.4986
281.2,95.4971
281.3,95.4956
281.4,95.4941
281.5,95.4926
281.6,95.4911
281.7,95.4896
281.8,95.4881
281.9,95.4865
282,95.485
282.1,95.4835
282.2,95.482
282.3,95.4805
282.4,95.4789
282.5,95.4774
282.6,95.4759
282.7,95.4744
282.8,95.4728
282.9,95.4713
283,95.4698
283.1,95.4682
283.2,95.4667
283.3,95.4652
283.4,95.4636
283.5,95.4621
283.6,95.4606
283.7,95.459
283.8,95.4575
283.9,95.456
284,95.4544
284.1,95.4529
284.2,95.4513
284.3,95.4498
284.4,95.4483
284.5,95.4467
284.6,95.4452
284.7,95.4436
284.8,95.4421
284.9,95.4405
285,95.439
285.1,95.4374
285.2,95.4359
285.3,95.4344
285.4,95.4328
285.5,95.4313
285.6,95.4297
285.7,95.4282
285.8,95.4266
285.9,95.4251
286,95.4235
286.1,95.422
286.2,95.4204
286.3,95.4189
286.4,95.4173
286.5,95.4158
286.6,95.4142
286.7,95.4127
286.8,95.4111
286.9,95.4096
287,95.408
287.1,95.4065
287.2,95.4049
287.3,95.4034
287.4,95.4018
287.5,95.4003
287.6,95.3987
287.7,95.3972
287.8,95.3956
287.9,95.3941
288,95.3925
288.1,95.391
288.2,95.3894
288.3,95.3879
288.4,95.3863
288.5,95.3848
288.6,95.3832
288.7,95.3817
288.8,95.3801
288.9,95.3786
289,95.3771
289.1,95.3755
289.2,95.374
289.3,95.3724
289.4,95.3709
289.5,95.3693
289.6,95.3678
289.7,95.3662
289.8,95.3647
289.9,95.3632
290,95.3616
290.1,95.3601
290.2,95.3585
290.3,95.357
290.4,95.3555
290.5,95.3539
290.6,95.3524
290.7,95.3509
290.8,95.3493
290.9,95.3478
291,95.3463
291.1,95.3447
291.2,95.3432
291.3,95.3416
291.4,95.3401
291.5,95.3386
291.6,95.337
291.7,95.3355
291.8,95.334
291.9,95.3324
292,95.3309
292.1,95.3294
292.2,95.3278
292.3,95.3263
292.4,95.3248
292.5,95.3232
292.6,95.3217
292.7,95.3202
292.8,95.3186
292.9,95.3171
293,95.3156
293.1,95.314
293.2,95.3125
293.3,95.3109
293.4,95.3094
293.5,95.3079
293.6,95.3063
293.7,95.3048
293.8,95.3033
293.9,95.3017
294,95.3002
294.1,95.2986
294.2,95.2971
294.3,95.2956
294.4,95.294
294.5,95.2925
294.6,95.2909
294.7,95.2894
294.8,95.2878
294.9,95.2863
295,95.2848
295.1,95.2832
295.2,95.2817
295.3,95.2801
295.4,95.2786
295.5,95.277
295.6,95.2755
295.7,95.2739
295.8,95.2724
295.9,95.2709
296,95.2693
296.1,95.2678
296.2,95.2662
296.3,95.2647
296.4,95.2631
296.5,95.2616
296.6,95.26
296.7,95.2585
296.8,95.2569
296.9,95.2554
297,95.2538
297.1,95.2523
297.2,95.2507
297.3,95.2492
297.4,95.2476
297.5,95.2461
297.6,95.2445
297.7,95.243
297.8,95.2414
297.9,95.2399
298,95.2383
298.1,95.2368
298.2,95.2352
298.3,95.2337
298.4,95.2321
298.5,95.2306
298.6,95.229
298.7,95.2275
298.8,95.2259
298.9,95.2244
299,95.2228
299.1,95.2213
299.2,95.2197
299.3,95.2182
299.4,95.2166
299.5,95.2151
299.6,95.2135
299.7,95.212
299.8,95.2104
299.9,95.2089
300,95.2073
300.1,95.2058
300.2,95.2042
300.3,95.2027
300.4,95.2011
300.5,95.1996
300.6,95.198
300.7,95.1965
300.8,95.1949
300.9,95.1934
301,95.1918
301.1,95.1903
301.2,95.1887
301.3,95.1872
301.4,95.1856
301.5,95.1841
301.6,95.1825
301.7,95.181
301.8,95.1794
301.9,95.1779
302,95.1763
302.1,95.1748
302.2,95.1732
302.3,95.1717
302.4,95.1701
302.5,95.1686
302.6,95.167
302.7,95.1655
302.8,95.1639
302.9,95.1624
303,95.1608
303.1,95.1593
303.2,95.1577
303.3,95.1562
303.4,95.1546
303.5,95.1531
303.6,95.1515
303.7,95.15
303.8,95.1485
303.9,95.1469
304,95.1454
304.1,95.1438
304.2,95.1423
304.3,95.1408
304.4,95.1392
304.5,95.1377
304.6,95.1362
304.7,95.1346
304.8,95.1331
304.9,95.1316
305,95.1301
305.1,95.1285
305.2,95.127
305.3,95.1255
305.4,95.124
305.5,95.1224
305.6,95.1209
305.7,95.1194
305.8,95.1179
305.9,95.1163
306,95.1148
306.1,95.1133
306.2,95.1118
306.3,95.1103
306.4,95.1087
306.5,95.1072
306.6,95.1057
306.7,95.1042
306.8,95.1026
306.9,95.1011
307,95.0996
307.1,95.0981
307.2,95.0966
307.3,95.095
307.4,95.0935
307.5,95.092
307.6,95.0905
307.7,95.0889
307.8,95.0874
307.9,95.0859
308,95.0844
308.1,95.0828
308.2,95.0813
308.3,95.0798
308.4,95.0782
308.5,95.0767
308.6,95.0752
308.7,95.0737
308.8,95.0721
308.9,95.0706
309,95.0691
309.1,95.0676
309.2,95.066
309.3,95.0645
309.4,95.063
309.5,95.0614
309.6,95.0599
309.7,95.0584
309.8,95.0568
309.9,95.0553
310,95.0538
310.1,95.0523
310.2,95.0507
310.3,95.0492
310.4,95.0477
310.5,95.0461
310.6,95.0446
310.7,95.0431
310.8,95.0415
310.9,95.04
311,95.0385
311.1,95.0369
311.2,95.0354
311.3,95.0339
311.4,95.0323
311.5,95.0308
311.6,95.0293
311.7,95.0277
311.8,95.0262
311.9,95.0247
312,95.0231
312.1,95.0216
312.2,95.0201
312.3,95.0185
312.4,95.017
312.5,95.0154
312.6,95.0139
312.7,95.0124
312.8,95.0108
312.9,95.0093
313,95.0078
313.1,95.0062
313.2,95.0047
313.3,95.0031
313.4,95.0016
313.5,95.0001
313.6,94.9985
313.7,94.997
313.8,94.9954
313.9,94.9939
314,94.9924
314.1,94.9908
314.2,94.9893
314.3,94.9877
314.4,94.9862
314.5,94.9846
314.6,94.9831
314.7,94.9815
314.8,94.98
314.9,94.9785
315,94.9769
315.1,94.9754
315.2,94.9738
315.3,94.9723
315.4,94.9707
315.5,94.9692
315.6,94.9676
315.7,94.9661
315.8,94.9645
315.9,94.963
316,94.9614
316.1,94.9599
316.2,94.9584
316.3,94.9568
316.4,94.9553
316.5,94.9537
316.6,94.9522
316.7,94.9506
316.8,94.9491
316.9,94.9475
317,94.946
317.1,94.9444
317.2,94.9429
317.3,94.9413
317.4,94.9398
317.5,94.9382
317.6,94.9367
317.7,94.9351
317.8,94.9336
317.9,94.932
318,94.9305
318.1,94.929
318.2,94.9274
318.3,94.9259
318.4,94.9244
318.5,94.9228
318.6,94.9213
318.7,94.9198
318.8,94.9183
318.9,94.9168
319,94.9153
319.1,94.9138
319.2,94.9123
319.3,94.9108
319.4,94.9093
319.5,94.9078
319.6,94.9063
319.7,94.9048
319.8,94.9033
319.9,94.9018
320,94.9003
320.1,94.8988
320.2,94.8973
320.3,94.8958
320.4,94.8943
320.5,94.8928
320.6,94.8913
320.7,94.8897
320.8,94.8882
320.9,94.8867
321,94.8852
321.1,94.8837
321.2,94.8822
